servicio,cod_empresa,empresa,centro_poblado,numero_pqrs,latitude,longitude
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BARRO BLANCO,1,9.381961925,-74.632600726
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MATEO PEREZ,1,9.214530208,-75.385135706
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA PALMA,1,8.69492418447,-74.7789420102
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS PIEDRAS,1,9.43731505551,-75.3770805595
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SIETE PALMAS,1,8.74972154784,-75.1935151576
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CA?O DEL ORO,1,10.342511541,-75.5436633
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BARRANCO DE LOBA,1,8.94773040932,-74.105224848
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL RETIRO,1,9.16933220941,-74.7349034694
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PAPAYAL,1,8.71096221174,-73.9494589333
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BUENAVENTURA DE LE?A,1,10.5170854388,-74.8779635012
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,GALLEGO,1,10.5529578776,-74.919730086
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PALO DE AGUA,1,9.15897593833,-75.8428380682
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CORDOBA,1,8.05108036619,-75.5738299345
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL ALMENDRO,1,8.34537206148,-75.6459634966
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA FLORESTA,1,8.8426296041,-73.6750234874
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,BUENOS AIRES,1,8.46792481538,-75.756348445
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PLAYAS DEL VIENTO,1,9.34091734757,-76.0441231578
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SABANANUEVA,1,9.03239678786,-75.8484001798
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL CONTENTO,1,8.59410781927,-75.5676698113
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CRISTO REY,1,9.07377650147,-76.2275519742
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CARRETALITO,1,10.9098426253,-72.7977230954
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA REVUELTA,1,11.2775825017,-73.9429508179
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CAUCA,1,10.6362762515,-74.1939863407
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SABANAS,1,10.3793570555,-74.706108524
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ANTONIO,1,9.17850641297,-74.2410182168
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ZAWADY,1,10.9029203216,-74.153160328
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SABANAS DE PEDRO,1,9.36045942016,-75.2081686612
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS FLORES,1,8.533725234,-75.2027757141
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,RICAURTE (COLOSO),1,9.49419213204,-75.353257884
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ISIDRO,1,8.77617597925,-74.2750162858
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SINCERIN,1,10.1440244731,-75.2756662602
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTA PABLA,1,8.843857874,-74.465495966
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,REGIDOR,1,8.66625814425,-73.8216376256
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MATA DE CA?A,1,9.07355627938,-75.827394294
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MEDIO RANCHO,1,8.33485895746,-75.6251939661
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL JABO,1,10.4848994595,-73.1849595976
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTA CLARA,1,8.90806310233,-76.0613034024
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SEVERA,1,8.89141990092,-75.8837710026
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN JUAN DE LA CRUZ,1,9.239653118,-75.492618199
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ANAIME,1,11.2434589537,-73.0443198718
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LOS HATICOS,1,10.7450933385,-73.0743872222
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,DO?A MARIA,1,10.3844786809,-74.1797046523
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,ESTACION SEVILLA,1,10.7636113072,-74.1568708054
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS PALMITAS,1,8.84157801535,-75.3330583356
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA CONCEPCION,1,8.89300145075,-75.2124891602
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTANDER,1,8.62544270964,-74.6319734746
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SANTA INES DE PALITO,1,9.16741449946,-75.3080109075
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PAJONAL,1,9.83989211073,-75.4809446497
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA GALLERA,1,9.23828036106,-75.4189938589
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS TINAS,1,9.290150456,-75.326886854
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,TIERRA BOMBA,1,10.3772979772,-75.5745540305
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,?ANGUMA,1,10.0082894869,-75.4553918375
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,TENCHE,1,8.25759426657,-74.6658166387
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN MARTIN DE LOBA,1,8.93709261013,-74.0390124624
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ANTONIO DEL TACHIRA,1,8.80747027877,-75.5610533927
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SABANETA,1,9.29253596322,-75.6308757836
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,NUEVO PARAISO,1,8.22367978077,-75.6304293835
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA MESA - AZUCAR BUENA,1,10.4334527971,-73.3905617646
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,EL MAMEY,1,9.249133145,-73.617418439
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ISIDRO,1,8.57875524913,-75.893232872
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,TRES PIEDRAS,1,8.43997219475,-75.9508167716
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CALLEMAR,1,8.66338298421,-75.6645124666
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LA GRANJITA,1,8.45281851994,-75.5241437788
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,VILLA ESTER,1,9.06401513633,-76.1258276489
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS MUJERES,1,8.92869817455,-76.1819725619
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,COLOMBOY,1,8.73716832496,-75.4954611686
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,NUEVA ESPERANZA,1,8.96767273723,-75.4526137879
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,CAMARONES,1,11.4235742919,-73.0632133248
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LOS PONDORES,1,10.7282822074,-73.0063759622
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MINCA,1,11.1422231006,-74.1178849199
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,HATOVIEJO,1,9.22893215139,-74.2234252368
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,PI?UELAS,1,10.4470247104,-74.4085221902
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,MONTERRUBIO,1,10.2347531007,-74.2744137416
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SABANAS DE CALI,1,9.35058654687,-75.2869862461
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,SAN ANTONIO,1,9.28184537692,-75.4608558097
ENERGIA,2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,LAS TABLITAS,1,9.01536659928,-75.1754259754
